log_id,employee_id,base,crew_type,month,total_duty_hrs,monthly_hour_cap,utilization_pct,n_pairings_flown,rest_violations,max_consecutive_days,redye_pairing_pct,fatigue_risk_score,called_out
90912,10178,ATL,Flight Attendant,2024-06,60.7,90,67.4,10,0,5,1.5,30.9,True
90913,10179,ATL,Senior FA,2024-01,50.4,90,56.0,11,0,4,4.0,34.7,False
90914,10179,ATL,Senior FA,2024-02,94.5,90,105.0,21,0,7,23.7,58.5,True
90915,10179,ATL,Senior FA,2024-03,94.5,90,105.0,23,2,6,12.2,78.1,True
90916,10179,ATL,Senior FA,2024-04,94.5,90,105.0,17,0,6,23.1,64.9,False
90917,10179,ATL,Senior FA,2024-05,76.0,90,84.4,15,0,7,4.7,42.0,False
90918,10179,ATL,Senior FA,2024-06,68.1,90,75.7,17,0,4,21.5,40.4,False
90919,10180,ATL,First Officer,2024-01,46.5,100,46.5,13,0,3,15.5,33.3,False
90920,10180,ATL,First Officer,2024-02,48.7,100,48.7,12,0,5,8.1,26.3,False
90921,10180,ATL,First Officer,2024-03,79.7,100,79.7,13,0,6,11.8,39.5,True
90922,10180,ATL,First Officer,2024-04,87.7,100,87.7,13,1,4,7.7,61.1,False
90923,10180,ATL,First Officer,2024-05,105.0,100,105.0,18,1,4,17.5,72.5,False
90924,10180,ATL,First Officer,2024-06,96.0,100,96.0,15,0,4,12.2,48.5,False
90925,10182,ATL,Flight Attendant,2024-01,59.5,90,66.1,11,0,5,22.6,41.5,True
90926,10182,ATL,Flight Attendant,2024-02,84.8,90,94.2,13,0,5,0.1,50.1,False
90927,10182,ATL,Flight Attendant,2024-03,94.5,90,105.0,20,0,4,12.6,58.4,False
90928,10182,ATL,Flight Attendant,2024-04,84.0,90,93.3,18,2,6,3.4,70.7,True
90929,10182,ATL,Flight Attendant,2024-05,50.9,90,56.6,12,0,6,23.9,36.1,False
90930,10182,ATL,Flight Attendant,2024-06,94.5,90,105.0,23,1,5,14.1,64.0,False
90931,10183,ATL,Senior FA,2024-01,79.5,90,88.3,15,0,6,21.3,44.3,False
90932,10183,ATL,Senior FA,2024-02,81.5,90,90.6,22,2,6,20.7,67.7,False
90933,10183,ATL,Senior FA,2024-03,94.5,90,105.0,21,1,7,20.6,66.6,False
90934,10183,ATL,Senior FA,2024-04,67.9,90,75.4,18,0,5,23.8,43.5,False
90935,10183,ATL,Senior FA,2024-05,57.7,90,64.1,14,0,6,20.1,32.6,True
90936,10183,ATL,Senior FA,2024-06,56.9,90,63.2,12,0,4,7.9,33.1,False
90937,10184,ATL,Captain,2024-01,58.8,100,58.8,9,0,5,9.9,31.0,False
90938,10184,ATL,Captain,2024-02,65.6,100,65.6,14,0,5,9.1,33.8,True
90939,10184,ATL,Captain,2024-03,105.0,100,105.0,17,1,3,16.0,63.2,False
90940,10184,ATL,Captain,2024-04,48.6,100,48.6,12,0,5,9.8,26.5,False
90941,10184,ATL,Captain,2024-05,50.4,100,50.4,9,0,6,6.6,25.6,False
90942,10184,ATL,Captain,2024-06,45.3,100,45.3,9,0,6,22.8,33.6,False
90943,10185,ATL,Flight Attendant,2024-01,94.5,90,105.0,22,2,5,7.4,76.3,False
90944,10185,ATL,Flight Attendant,2024-02,76.1,90,84.6,19,0,5,9.9,46.2,False
90945,10185,ATL,Flight Attendant,2024-03,37.1,90,41.2,10,0,4,8.4,22.1,False
90946,10185,ATL,Flight Attendant,2024-04,82.0,90,91.1,13,2,5,13.5,69.0,False
90947,10185,ATL,Flight Attendant,2024-05,68.4,90,76.0,10,0,6,23.4,42.1,False
90948,10185,ATL,Flight Attendant,2024-06,94.5,90,105.0,23,1,6,4.4,62.9,True
90949,10186,ATL,Senior FA,2024-01,49.3,90,54.8,14,0,6,4.1,25.8,False
90950,10186,ATL,Senior FA,2024-02,61.4,90,68.2,17,0,4,13.8,36.6,False
90951,10186,ATL,Senior FA,2024-03,54.8,90,60.9,10,0,7,0.3,34.5,False
90952,10186,ATL,Senior FA,2024-04,59.6,90,66.2,12,0,7,17.2,36.8,False
90953,10186,ATL,Senior FA,2024-05,59.6,90,66.2,16,0,6,7.4,32.2,True
90954,10186,ATL,Senior FA,2024-06,66.6,90,74.0,15,0,6,19.8,40.4,False
90955,10187,ATL,First Officer,2024-01,80.0,100,80.0,19,0,3,15.5,39.9,True
90956,10187,ATL,First Officer,2024-02,91.5,100,91.5,17,2,5,0.7,71.1,False
90957,10187,ATL,First Officer,2024-03,62.5,100,62.5,11,0,6,18.6,33.3,False
90958,10187,ATL,First Officer,2024-04,100.2,100,100.2,17,2,3,24.4,77.6,False
90959,10187,ATL,First Officer,2024-05,32.1,100,32.1,8,0,6,9.6,20.2,True
90960,10187,ATL,First Officer,2024-06,71.7,100,71.7,16,0,6,3.9,37.4,False
90961,10188,ATL,Flight Attendant,2024-01,94.5,90,105.0,19,2,6,13.6,74.7,False
90962,10188,ATL,Flight Attendant,2024-02,51.1,90,56.8,11,0,4,19.5,33.9,False
90963,10188,ATL,Flight Attendant,2024-03,80.5,90,89.4,14,1,7,5.9,62.9,False
90964,10188,ATL,Flight Attendant,2024-04,67.2,90,74.7,10,0,6,20.5,40.6,False
90965,10188,ATL,Flight Attendant,2024-05,45.8,90,50.9,12,0,6,7.5,23.7,False
90966,10188,ATL,Flight Attendant,2024-06,73.6,90,81.8,17,0,5,11.9,49.1,False
90967,10189,ATL,Senior FA,2024-01,63.4,90,70.4,12,0,6,20.8,40.0,False
90968,10189,ATL,Senior FA,2024-02,94.5,90,105.0,22,1,6,20.7,73.4,False
90969,10189,ATL,Senior FA,2024-03,94.5,90,105.0,20,1,7,10.7,68.6,False
90970,10189,ATL,Senior FA,2024-04,94.5,90,105.0,17,0,6,21.0,59.0,False
90971,10189,ATL,Senior FA,2024-05,48.8,90,54.2,11,0,6,19.9,30.8,False
90972,10189,ATL,Senior FA,2024-06,94.5,90,105.0,20,0,4,18.1,57.3,False
90973,10190,ATL,Flight Attendant,2024-01,94.5,90,105.0,23,2,4,18.0,76.5,False
90974,10190,ATL,Flight Attendant,2024-02,76.7,90,85.2,12,2,7,15.6,68.9,False
90975,10190,ATL,Flight Attendant,2024-03,59.2,90,65.8,10,0,4,21.0,37.1,False
90976,10190,ATL,Flight Attendant,2024-04,88.1,90,97.9,22,0,6,3.9,47.4,False
90977,10190,ATL,Flight Attendant,2024-05,87.1,90,96.8,17,2,7,4.2,72.4,False
90978,10190,ATL,Flight Attendant,2024-06,69.3,90,77.0,12,0,5,18.6,45.6,False
90979,10192,ATL,First Officer,2024-01,65.2,100,65.2,10,0,4,4.4,31.3,False
90980,10192,ATL,First Officer,2024-02,68.1,100,68.1,11,0,5,18.1,36.0,False
90981,10192,ATL,First Officer,2024-03,66.0,100,66.0,18,0,4,19.9,39.0,False
90982,10192,ATL,First Officer,2024-04,85.8,100,85.8,18,0,4,0.0,41.3,False
90983,10192,ATL,First Officer,2024-05,104.8,100,104.8,16,1,3,17.6,67.7,True
90984,10192,ATL,First Officer,2024-06,71.3,100,71.3,15,0,4,10.2,35.4,True
90985,10193,ATL,Flight Attendant,2024-01,94.5,90,105.0,21,0,4,6.9,59.1,False
90986,10193,ATL,Flight Attendant,2024-02,94.5,90,105.0,18,2,4,23.9,82.8,False
90987,10193,ATL,Flight Attendant,2024-03,62.9,90,69.9,17,0,7,9.1,41.0,False
90988,10193,ATL,Flight Attendant,2024-04,94.5,90,105.0,21,0,7,10.3,54.5,False
90989,10193,ATL,Flight Attendant,2024-05,59.7,90,66.3,14,0,7,13.3,35.3,False
90990,10193,ATL,Flight Attendant,2024-06,88.7,90,98.6,16,0,6,14.1,50.2,False
90991,10194,ATL,Flight Attendant,2024-01,66.5,90,73.9,12,0,4,2.2,35.3,False
90992,10194,ATL,Flight Attendant,2024-02,51.6,90,57.3,10,0,4,3.2,32.7,True
90993,10194,ATL,Flight Attendant,2024-03,94.5,90,105.0,21,0,5,14.5,57.5,False
90994,10194,ATL,Flight Attendant,2024-04,51.6,90,57.3,14,0,5,3.9,30.3,False
90995,10194,ATL,Flight Attendant,2024-05,94.5,90,105.0,19,0,4,9.3,57.1,False
90996,10194,ATL,Flight Attendant,2024-06,48.4,90,53.8,10,0,6,18.6,26.6,False
90997,10195,ATL,First Officer,2024-01,103.7,100,103.7,19,0,4,8.3,56.9,False
90998,10195,ATL,First Officer,2024-02,53.9,100,53.9,9,0,3,5.7,28.5,False
90999,10195,ATL,First Officer,2024-03,104.1,100,104.1,15,0,3,4.7,51.6,False
91000,10195,ATL,First Officer,2024-04,105.0,100,105.0,16,0,3,4.3,51.8,False
91001,10195,ATL,First Officer,2024-05,41.3,100,41.3,8,0,3,4.9,19.5,False
91002,10195,ATL,First Officer,2024-06,61.2,100,61.2,12,0,5,5.4,31.1,False
91003,10196,ATL,Senior FA,2024-01,94.5,90,105.0,16,2,5,3.9,79.3,False
91004,10196,ATL,Senior FA,2024-02,69.1,90,76.8,17,0,7,15.8,39.6,False
91005,10196,ATL,Senior FA,2024-03,74.5,90,82.8,14,0,4,0.0,37.5,True
91006,10196,ATL,Senior FA,2024-04,94.5,90,105.0,16,0,7,21.8,54.9,False
91007,10196,ATL,Senior FA,2024-05,94.5,90,105.0,22,2,6,0.2,73.8,False
91008,10196,ATL,Senior FA,2024-06,93.2,90,103.6,17,0,5,1.6,45.7,False
91009,10197,ATL,Senior FA,2024-01,68.3,90,75.9,11,0,7,1.6,39.5,False
91010,10197,ATL,Senior FA,2024-02,49.3,90,54.8,13,0,4,16.7,33.6,False
91011,10197,ATL,Senior FA,2024-03,80.9,90,89.9,12,2,5,23.3,70.7,False
91012,10197,ATL,Senior FA,2024-04,94.5,90,105.0,22,1,7,2.0,67.5,True
91013,10197,ATL,Senior FA,2024-05,74.8,90,83.1,18,0,5,21.4,49.3,False
91014,10197,ATL,Senior FA,2024-06,60.4,90,67.1,12,0,7,16.1,37.5,False
91015,10198,ATL,Flight Attendant,2024-01,69.9,90,77.7,15,0,4,4.0,41.3,False
91016,10198,ATL,Flight Attendant,2024-02,76.1,90,84.6,16,0,7,22.0,43.5,False
91017,10198,ATL,Flight Attendant,2024-03,82.6,90,91.8,17,0,6,0.7,47.6,False
91018,10198,ATL,Flight Attendant,2024-04,54.7,90,60.8,13,0,6,0.7,30.4,True
91019,10198,ATL,Flight Attendant,2024-05,49.1,90,54.6,14,0,7,2.4,30.7,False
91020,10198,ATL,Flight Attendant,2024-06,94.5,90,105.0,23,1,4,16.0,72.2,False
91021,10199,ATL,Senior FA,2024-01,85.5,90,95.0,21,0,6,1.9,49.8,False
91022,10199,ATL,Senior FA,2024-02,94.5,90,105.0,23,2,7,0.4,77.2,True
91023,10199,ATL,Senior FA,2024-03,46.6,90,51.8,13,0,6,22.9,31.8,False
91024,10199,ATL,Senior FA,2024-04,60.5,90,67.2,15,0,7,24.3,42.3,False
91025,10199,ATL,Senior FA,2024-05,55.2,90,61.3,11,0,7,10.9,36.0,False
91026,10199,ATL,Senior FA,2024-06,47.9,90,53.2,13,0,6,9.8,34.2,False
91027,10200,ATL,Senior FA,2024-01,63.4,90,70.4,18,0,7,9.8,39.6,False
91028,10200,ATL,Senior FA,2024-02,94.5,90,105.0,22,1,6,17.6,67.7,True
91029,10200,ATL,Senior FA,2024-03,94.5,90,105.0,18,2,5,12.3,72.6,False
91030,10200,ATL,Senior FA,2024-04,94.5,90,105.0,15,2,5,4.4,77.3,False
91031,10200,ATL,Senior FA,2024-05,47.5,90,52.8,12,0,5,5.4,31.8,False
91032,10200,ATL,Senior FA,2024-06,49.3,90,54.8,10,0,5,8.2,30.4,False
91033,10201,ATL,Captain,2024-01,105.0,100,105.0,18,1,5,7.1,72.3,False
91034,10201,ATL,Captain,2024-02,78.3,100,78.3,14,0,6,19.3,41.4,False
91035,10201,ATL,Captain,2024-03,70.1,100,70.1,17,0,5,13.4,37.1,False
91036,10201,ATL,Captain,2024-04,104.8,100,104.8,19,1,6,11.6,70.9,True
91037,10201,ATL,Captain,2024-05,68.9,100,68.9,11,0,3,1.3,35.9,False
91038,10201,ATL,Captain,2024-06,82.5,100,82.5,16,0,3,9.3,39.6,False
91039,10202,ATL,Senior FA,2024-01,81.5,90,90.6,12,2,4,0.6,67.1,True
91040,10202,ATL,Senior FA,2024-02,70.6,90,78.4,13,0,6,21.4,46.5,False
91041,10202,ATL,Senior FA,2024-03,60.2,90,66.9,10,0,7,13.1,36.0,False
91042,10202,ATL,Senior FA,2024-04,92.8,90,103.1,17,1,7,6.0,70.1,False
91043,10202,ATL,Senior FA,2024-05,72.4,90,80.4,11,0,4,12.2,44.6,True
91044,10202,ATL,Senior FA,2024-06,94.5,90,105.0,23,0,6,18.1,52.5,False
91045,10203,ATL,First Officer,2024-01,66.3,100,66.3,14,0,5,6.6,38.7,False
91046,10203,ATL,First Officer,2024-02,67.7,100,67.7,11,0,5,18.6,37.4,False
91047,10203,ATL,First Officer,2024-03,105.0,100,105.0,18,2,6,4.0,75.0,False
91048,10203,ATL,First Officer,2024-04,85.5,100,85.5,15,1,5,13.1,54.0,False
91049,10203,ATL,First Officer,2024-05,67.1,100,67.1,13,0,3,24.8,46.0,False
91050,10203,ATL,First Officer,2024-06,104.4,100,104.4,15,0,4,9.7,54.4,True
91051,10204,ATL,Captain,2024-01,54.9,100,54.9,10,0,5,20.6,36.0,False
91052,10204,ATL,Captain,2024-02,93.6,100,93.6,16,0,3,4.9,49.9,False
91053,10204,ATL,Captain,2024-03,52.9,100,52.9,10,0,5,16.8,31.2,False
91054,10204,ATL,Captain,2024-04,41.5,100,41.5,11,0,3,21.4,21.2,False
91055,10204,ATL,Captain,2024-05,98.5,100,98.5,15,0,6,18.1,54.3,False
91056,10204,ATL,Captain,2024-06,105.0,100,105.0,18,2,3,21.1,83.0,False
91057,10205,ATL,First Officer,2024-01,50.6,100,50.6,12,0,3,21.8,27.7,False
91058,10205,ATL,First Officer,2024-02,73.9,100,73.9,11,0,3,10.6,37.6,True
91059,10205,ATL,First Officer,2024-03,55.5,100,55.5,15,0,5,3.6,27.7,False
91060,10205,ATL,First Officer,2024-04,105.0,100,105.0,17,2,3,9.7,79.7,True
91061,10205,ATL,First Officer,2024-05,62.3,100,62.3,16,0,4,8.7,32.1,True
91062,10205,ATL,First Officer,2024-06,48.7,100,48.7,11,0,6,18.4,31.4,False
91063,10206,ATL,Captain,2024-01,54.6,100,54.6,10,0,5,4.5,28.4,True
91064,10206,ATL,Captain,2024-02,61.1,100,61.1,11,0,6,19.2,39.2,False
91065,10206,ATL,Captain,2024-03,77.9,100,77.9,18,0,6,8.9,39.1,False
91066,10206,ATL,Captain,2024-04,56.9,100,56.9,9,0,5,14.1,35.3,True
91067,10206,ATL,Captain,2024-05,92.5,100,92.5,16,0,5,21.2,49.7,True
91068,10206,ATL,Captain,2024-06,46.4,100,46.4,12,0,4,12.4,26.3,False
91069,10207,ATL,Flight Attendant,2024-01,94.5,90,105.0,18,1,6,20.5,69.1,False
91070,10207,ATL,Flight Attendant,2024-02,71.7,90,79.7,20,0,6,11.9,47.9,False
91071,10207,ATL,Flight Attendant,2024-03,94.5,90,105.0,22,2,5,18.2,82.9,False
91072,10207,ATL,Flight Attendant,2024-04,69.3,90,77.0,14,0,7,17.7,41.5,False
91073,10207,ATL,Flight Attendant,2024-05,74.5,90,82.8,16,0,6,3.4,42.5,False
91074,10207,ATL,Flight Attendant,2024-06,76.5,90,85.0,15,0,6,10.6,44.9,False
91075,10208,ATL,Flight Attendant,2024-01,77.4,90,86.0,21,0,6,10.6,43.7,True
91076,10208,ATL,Flight Attendant,2024-02,94.5,90,105.0,17,2,5,5.8,77.3,False
91077,10208,ATL,Flight Attendant,2024-03,62.5,90,69.4,10,0,6,3.8,32.0,False
91078,10208,ATL,Flight Attendant,2024-04,51.0,90,56.7,13,0,5,23.1,32.4,False
91079,10208,ATL,Flight Attendant,2024-05,59.5,90,66.1,10,0,5,18.5,40.0,True
91080,10208,ATL,Flight Attendant,2024-06,43.8,90,48.7,12,0,5,7.3,27.0,True
91081,10210,ATL,Flight Attendant,2024-01,41.4,90,46.0,11,0,5,15.7,28.3,False
91082,10210,ATL,Flight Attendant,2024-02,93.7,90,104.1,14,0,6,13.7,51.1,False
91083,10210,ATL,Flight Attendant,2024-03,94.5,90,105.0,23,1,5,5.8,69.1,False
91084,10210,ATL,Flight Attendant,2024-04,94.5,90,105.0,20,1,5,3.3,59.4,False
91085,10210,ATL,Flight Attendant,2024-05,94.5,90,105.0,20,0,6,21.6,58.8,True
91086,10210,ATL,Flight Attendant,2024-06,76.5,90,85.0,13,0,6,0.1,43.5,True
91087,10211,ATL,Flight Attendant,2024-01,42.2,90,46.9,10,0,5,7.7,24.3,False
91088,10211,ATL,Flight Attendant,2024-02,50.6,90,56.2,12,0,4,16.6,32.5,False
91089,10211,ATL,Flight Attendant,2024-03,94.5,90,105.0,23,1,5,16.6,66.5,False
91090,10211,ATL,Flight Attendant,2024-04,57.2,90,63.6,16,0,7,10.5,38.1,False
91091,10211,ATL,Flight Attendant,2024-05,64.4,90,71.6,11,0,4,23.2,48.8,False
91092,10211,ATL,Flight Attendant,2024-06,85.5,90,95.0,14,2,5,11.2,72.2,False
91093,10212,ATL,First Officer,2024-01,72.8,100,72.8,11,0,3,14.4,36.3,False
91094,10212,ATL,First Officer,2024-02,65.8,100,65.8,10,0,5,4.9,36.1,False
91095,10212,ATL,First Officer,2024-03,30.9,100,30.9,8,0,6,2.6,11.1,False
91096,10212,ATL,First Officer,2024-04,57.4,100,57.4,12,0,5,1.3,26.7,True
91097,10212,ATL,First Officer,2024-05,34.4,100,34.4,8,0,3,21.2,22.3,True
91098,10212,ATL,First Officer,2024-06,36.5,100,36.5,9,0,4,2.1,17.3,True
91099,10213,ATL,Flight Attendant,2024-01,94.5,90,105.0,22,1,7,16.6,69.6,False
91100,10213,ATL,Flight Attendant,2024-02,94.5,90,105.0,20,1,5,19.8,66.3,False
91101,10213,ATL,Flight Attendant,2024-03,53.5,90,59.4,15,0,6,19.8,37.1,False
91102,10213,ATL,Flight Attendant,2024-04,77.9,90,86.6,13,2,6,22.9,73.0,True
91103,10213,ATL,Flight Attendant,2024-05,63.3,90,70.3,17,0,4,7.1,37.1,False
91104,10213,ATL,Flight Attendant,2024-06,68.9,90,76.6,10,0,6,7.5,38.1,False
91105,10214,ATL,First Officer,2024-01,71.4,100,71.4,15,0,3,20.0,41.7,False
91106,10214,ATL,First Officer,2024-02,68.2,100,68.2,14,0,3,15.7,33.5,True
91107,10214,ATL,First Officer,2024-03,88.4,100,88.4,15,2,4,17.5,74.3,False
91108,10214,ATL,First Officer,2024-04,85.9,100,85.9,18,2,3,19.8,78.2,False
91109,10214,ATL,First Officer,2024-05,72.5,100,72.5,13,0,4,8.2,40.6,False
91110,10214,ATL,First Officer,2024-06,45.7,100,45.7,9,0,5,7.6,27.6,True
91111,10215,ATL,Senior FA,2024-01,94.5,90,105.0,19,2,4,3.8,77.4,False
91112,10215,ATL,Senior FA,2024-02,94.5,90,105.0,18,0,6,6.9,52.4,False
91113,10215,ATL,Senior FA,2024-03,94.5,90,105.0,23,0,4,1.0,48.4,False
91114,10215,ATL,Senior FA,2024-04,94.5,90,105.0,21,0,5,19.3,52.5,False
91115,10215,ATL,Senior FA,2024-05,54.7,90,60.8,12,0,6,16.9,37.0,True
91116,10215,ATL,Senior FA,2024-06,56.0,90,62.2,11,0,6,6.7,37.1,False
91117,10216,ATL,Flight Attendant,2024-01,94.5,90,105.0,19,1,5,14.1,68.0,True
91118,10216,ATL,Flight Attendant,2024-02,94.5,90,105.0,19,0,6,9.0,52.8,False
91119,10216,ATL,Flight Attendant,2024-03,94.5,90,105.0,19,1,6,7.5,70.9,False
91120,10216,ATL,Flight Attendant,2024-04,94.5,90,105.0,23,1,7,2.7,61.9,False
91121,10216,ATL,Flight Attendant,2024-05,52.1,90,57.9,12,0,7,22.4,34.6,False
91122,10216,ATL,Flight Attendant,2024-06,94.5,90,105.0,22,0,7,7.5,55.0,False
91123,10217,ATL,Captain,2024-01,46.9,100,46.9,13,0,4,3.0,25.1,False
91124,10217,ATL,Captain,2024-02,82.3,100,82.3,19,0,3,23.8,44.5,False
91125,10217,ATL,Captain,2024-03,48.8,100,48.8,8,0,6,22.6,29.2,False
91126,10217,ATL,Captain,2024-04,50.7,100,50.7,10,0,5,3.1,29.3,False
91127,10217,ATL,Captain,2024-05,83.2,100,83.2,13,0,4,9.3,43.9,True
91128,10217,ATL,Captain,2024-06,65.3,100,65.3,18,0,3,5.5,31.5,False
91129,10218,ATL,Flight Attendant,2024-01,48.3,90,53.7,10,0,6,24.6,33.4,False
91130,10218,ATL,Flight Attendant,2024-02,65.3,90,72.6,10,0,7,2.7,40.0,False
91131,10218,ATL,Flight Attendant,2024-03,70.8,90,78.7,12,0,5,14.8,45.0,False
91132,10218,ATL,Flight Attendant,2024-04,94.5,90,105.0,19,1,4,5.9,70.5,False
91133,10218,ATL,Flight Attendant,2024-05,84.8,90,94.2,17,1,7,14.3,63.1,False
91134,10218,ATL,Flight Attendant,2024-06,77.2,90,85.8,17,2,7,8.0,68.0,False
91135,10219,ATL,Captain,2024-01,55.0,100,55.0,9,0,5,2.3,27.4,False
91136,10219,ATL,Captain,2024-02,61.7,100,61.7,10,0,4,20.3,35.2,False
91137,10219,ATL,Captain,2024-03,57.3,100,57.3,10,0,5,2.5,26.5,False
91138,10219,ATL,Captain,2024-04,42.9,100,42.9,9,0,4,12.9,25.7,False
91139,10219,ATL,Captain,2024-05,99.8,100,99.8,16,0,6,3.6,47.9,False
91140,10219,ATL,Captain,2024-06,86.7,100,86.7,13,2,6,22.9,73.8,False
91141,10220,ATL,Flight Attendant,2024-01,57.1,90,63.4,12,0,4,4.3,29.1,True
91142,10220,ATL,Flight Attendant,2024-02,94.5,90,105.0,17,2,6,15.1,83.2,False
91143,10220,ATL,Flight Attendant,2024-03,86.5,90,96.1,14,2,6,20.0,78.5,False
91144,10220,ATL,Flight Attendant,2024-04,58.6,90,65.1,13,0,5,0.9,34.2,False
91145,10220,ATL,Flight Attendant,2024-05,41.9,90,46.6,10,0,7,13.8,25.0,True
91146,10220,ATL,Flight Attendant,2024-06,91.0,90,101.1,14,1,5,21.1,66.5,False
91147,10221,ATL,First Officer,2024-01,32.1,100,32.1,8,0,3,23.6,21.2,False
91148,10221,ATL,First Officer,2024-02,32.2,100,32.2,8,0,5,1.1,16.6,False
91149,10221,ATL,First Officer,2024-03,64.5,100,64.5,15,0,4,3.7,29.8,False
91150,10221,ATL,First Officer,2024-04,36.6,100,36.6,9,0,5,16.3,24.1,False
91151,10221,ATL,First Officer,2024-05,90.4,100,90.4,19,1,3,0.4,52.9,False
91152,10221,ATL,First Officer,2024-06,74.4,100,74.4,13,0,5,20.3,41.2,False
91153,10222,ATL,Captain,2024-01,68.3,100,68.3,17,0,5,13.1,35.0,False
91154,10222,ATL,Captain,2024-02,59.7,100,59.7,15,0,4,12.4,33.1,False
91155,10222,ATL,Captain,2024-03,51.2,100,51.2,10,0,5,5.2,26.4,False
91156,10222,ATL,Captain,2024-04,54.7,100,54.7,9,0,6,8.9,31.1,False
91157,10222,ATL,Captain,2024-05,51.0,100,51.0,9,0,6,1.1,23.7,True
91158,10222,ATL,Captain,2024-06,105.0,100,105.0,16,1,6,13.3,66.8,True
91159,10223,ATL,First Officer,2024-01,66.4,100,66.4,18,0,5,4.9,38.9,False
91160,10223,ATL,First Officer,2024-02,47.0,100,47.0,12,0,4,1.3,18.6,False
91161,10223,ATL,First Officer,2024-03,105.0,100,105.0,19,2,4,12.3,79.6,False
91162,10223,ATL,First Officer,2024-04,56.1,100,56.1,10,0,6,17.6,33.9,False
91163,10223,ATL,First Officer,2024-05,105.0,100,105.0,18,1,6,4.8,67.3,False
91164,10223,ATL,First Officer,2024-06,38.8,100,38.8,8,0,3,18.2,24.2,False
91165,10225,ATL,Flight Attendant,2024-01,94.5,90,105.0,22,0,6,7.5,57.8,False
91166,10225,ATL,Flight Attendant,2024-02,94.5,90,105.0,21,1,7,21.9,72.2,False
91167,10225,ATL,Flight Attendant,2024-03,83.8,90,93.1,15,0,7,20.0,48.4,True
91168,10225,ATL,Flight Attendant,2024-04,74.9,90,83.2,17,0,7,17.1,49.2,True
91169,10225,ATL,Flight Attendant,2024-05,46.6,90,51.8,10,0,6,17.8,34.2,True
91170,10225,ATL,Flight Attendant,2024-06,84.1,90,93.4,14,1,7,7.4,59.6,False
91171,10226,ATL,Senior FA,2024-01,78.8,90,87.6,12,0,4,13.6,42.6,False
91172,10226,ATL,Senior FA,2024-02,94.5,90,105.0,20,0,4,18.5,59.8,True
91173,10226,ATL,Senior FA,2024-03,69.3,90,77.0,11,0,4,7.4,42.0,False
91174,10226,ATL,Senior FA,2024-04,94.5,90,105.0,18,1,6,7.4,62.4,False
91175,10226,ATL,Senior FA,2024-05,40.1,90,44.6,10,0,5,8.1,26.4,False
91176,10226,ATL,Senior FA,2024-06,94.5,90,105.0,17,1,4,19.8,67.9,False
91177,10227,ATL,Captain,2024-01,59.7,100,59.7,13,0,4,4.8,35.7,False
91178,10227,ATL,Captain,2024-02,56.7,100,56.7,12,0,3,13.4,26.2,True
91179,10227,ATL,Captain,2024-03,73.8,100,73.8,19,0,4,12.1,40.1,False
91180,10227,ATL,Captain,2024-04,35.0,100,35.0,8,0,5,20.7,20.8,False
91181,10227,ATL,Captain,2024-05,59.9,100,59.9,12,0,3,0.3,29.0,False
91182,10227,ATL,Captain,2024-06,72.4,100,72.4,11,0,5,1.9,38.3,False
91183,10228,ATL,Flight Attendant,2024-01,78.6,90,87.3,18,2,7,21.4,73.4,False
91184,10228,ATL,Flight Attendant,2024-02,94.5,90,105.0,16,1,4,1.1,67.8,False
91185,10228,ATL,Flight Attendant,2024-03,63.8,90,70.9,10,0,6,2.2,36.8,False
91186,10228,ATL,Flight Attendant,2024-04,80.1,90,89.0,21,1,7,20.1,56.3,True
91187,10228,ATL,Flight Attendant,2024-05,72.7,90,80.8,19,0,7,11.6,43.8,False
91188,10228,ATL,Flight Attendant,2024-06,94.5,90,105.0,23,1,7,16.9,72.1,True
91189,10229,ATL,Flight Attendant,2024-01,88.4,90,98.2,23,1,5,14.3,63.4,False
91190,10229,ATL,Flight Attendant,2024-02,52.9,90,58.8,13,0,5,1.4,29.3,False
91191,10229,ATL,Flight Attendant,2024-03,83.7,90,93.0,13,1,6,11.4,60.8,True
91192,10229,ATL,Flight Attendant,2024-04,94.5,90,105.0,21,0,7,20.2,60.7,False
91193,10229,ATL,Flight Attendant,2024-05,80.2,90,89.1,15,1,5,6.2,58.9,False
91194,10229,ATL,Flight Attendant,2024-06,94.5,90,105.0,22,0,7,19.6,61.3,False
91195,10230,ATL,Captain,2024-01,76.0,100,76.0,14,0,5,17.0,41.2,False
91196,10230,ATL,Captain,2024-02,72.1,100,72.1,17,0,4,3.5,36.3,True
91197,10230,ATL,Captain,2024-03,82.8,100,82.8,15,0,3,11.6,44.4,False
91198,10230,ATL,Captain,2024-04,62.3,100,62.3,12,0,4,11.1,28.9,False
91199,10230,ATL,Captain,2024-05,50.5,100,50.5,9,0,6,4.8,28.7,False
91200,10230,ATL,Captain,2024-06,71.9,100,71.9,16,0,6,14.7,36.9,False
91201,10231,ATL,Senior FA,2024-01,94.5,90,105.0,22,2,7,6.1,78.0,False
91202,10231,ATL,Senior FA,2024-02,94.5,90,105.0,17,0,5,4.8,52.7,False
91203,10231,ATL,Senior FA,2024-03,45.4,90,50.4,12,0,6,1.6,28.1,False
91204,10231,ATL,Senior FA,2024-04,94.5,90,105.0,22,1,4,2.3,63.2,True
91205,10231,ATL,Senior FA,2024-05,49.1,90,54.6,10,0,7,21.6,33.0,False
