pairing_id,departure_date,departure_time,arrival_time,origin,destination,aircraft_type,flight_duration_hrs,pairing_type,pilots_required,fas_required,assigned_pilot_id,assigned_fa_id,is_deadhead,base
50681,2024-01-08,2024-01-08 12:30,2024-01-08 15:13,DFW,SAT,A320,2.72,Red-eye,2,2,10301,10289,False,DFW
50682,2024-02-28,2024-02-28 08:30,2024-02-28 12:41,LAX,LAS,B787,4.19,Overnight,2,4,10396,10405,False,LAX
50683,2024-06-27,2024-06-27 05:15,2024-06-27 10:38,ORD,MKE,B787,5.39,Turn,2,4,10009,10039,False,ORD
50684,2024-05-31,2024-05-31 12:45,2024-05-31 17:58,ORD,DTW,B757,5.23,Multi-day,2,3,10081,10044,False,ORD
50685,2024-05-21,2024-05-21 14:15,2024-05-21 17:19,ATL,CHS,B737,3.08,Multi-day,2,2,10129,10229,False,ATL
50686,2024-05-24,2024-05-24 07:15,2024-05-24 10:04,ORD,IND,B737,2.83,Overnight,2,2,10111,10094,False,ORD
50687,2024-06-01,2024-06-01 10:15,2024-06-01 12:23,ATL,MCO,A320,2.14,Turn,2,2,10170,10215,False,ATL
50688,2024-01-18,2024-01-18 06:45,2024-01-18 10:58,ATL,BNA,B737,4.23,Multi-day,2,2,10235,10216,False,ATL
50689,2024-05-19,2024-05-19 07:15,2024-05-19 12:17,LAX,BUR,B737,5.04,Multi-day,2,2,10396,10358,False,LAX
50690,2024-04-19,2024-04-19 14:45,2024-04-19 17:57,LAX,BUR,B737,3.21,Overnight,2,2,10391,10397,False,LAX
50691,2024-06-27,2024-06-27 15:15,2024-06-27 16:23,ATL,MCO,B767,1.14,Multi-day,2,4,10240,10126,False,ATL
50692,2024-05-04,2024-05-04 17:30,2024-05-04 21:12,ORD,STL,B757,3.71,Red-eye,2,3,10087,10097,False,ORD
50693,2024-05-20,2024-05-20 06:30,2024-05-20 11:45,LAX,ONT,B737,5.25,Turn,2,2,10383,10415,False,LAX
50694,2024-04-11,2024-04-11 12:00,2024-04-11 15:34,JFK,PHL,B737,3.58,Turn,2,2,10490,10473,False,JFK
50695,2024-01-07,2024-01-07 21:30,2024-01-08 01:05,DFW,LBB,A320,3.59,Turn,2,2,10277,10303,False,DFW
50696,2024-06-04,2024-06-04 18:00,2024-06-04 21:28,DFW,LBB,A320,3.47,Turn,2,2,10343,10341,False,DFW
50697,2024-06-22,2024-06-22 20:00,2024-06-22 23:14,ATL,BNA,B757,3.24,Multi-day,2,3,10180,10127,False,ATL
50698,2024-01-23,2024-01-23 19:00,2024-01-23 22:18,ORD,MKE,B737,3.31,Turn,2,2,10111,10049,False,ORD
50699,2024-02-23,2024-02-23 12:00,2024-02-23 13:59,DFW,LBB,B737,1.99,Turn,2,2,10307,10316,False,DFW
50700,2024-01-15,2024-01-15 17:00,2024-01-15 18:51,JFK,PHL,B767,1.86,Multi-day,2,4,10470,10476,True,JFK
50701,2024-02-06,2024-02-06 15:15,2024-02-06 17:13,DFW,ELP,B737,1.98,Multi-day,2,2,10277,10318,False,DFW
50702,2024-05-07,2024-05-07 08:30,2024-05-07 10:46,ORD,DTW,A321,2.28,Turn,2,3,10001,10031,False,ORD
50703,2024-01-10,2024-01-10 06:00,2024-01-10 07:10,ATL,CHS,B787,1.18,Turn,2,4,10192,10155,False,ATL
50704,2024-01-20,2024-01-20 15:15,2024-01-20 17:48,ORD,STL,A321,2.55,Red-eye,2,3,10036,10113,False,ORD
50705,2024-01-15,2024-01-15 22:30,2024-01-16 00:28,ATL,RDU,B737,1.97,Multi-day,2,2,10214,10164,False,ATL
50706,2024-02-21,2024-02-21 08:45,2024-02-21 11:23,DFW,OKC,B737,2.64,Turn,2,2,10319,10322,False,DFW
50707,2024-04-06,2024-04-06 20:45,2024-04-06 23:33,LAX,SFO,B737,2.8,Red-eye,2,2,10416,10367,False,LAX
50708,2024-03-23,2024-03-23 06:00,2024-03-23 08:57,DFW,AUS,B737,2.95,Multi-day,2,2,10275,10311,False,DFW
50709,2024-01-30,2024-01-30 12:30,2024-01-30 15:32,DFW,TUL,B737,3.04,Turn,2,2,10320,10316,False,DFW
50710,2024-06-24,2024-06-24 08:45,2024-06-24 13:47,DFW,SAT,A321,5.04,Overnight,2,3,10287,10273,False,DFW
50711,2024-05-30,2024-05-30 07:45,2024-05-30 09:34,ORD,DTW,A320,1.82,Turn,2,2,10048,10106,False,ORD
50712,2024-02-22,2024-02-22 09:45,2024-02-22 10:58,ATL,MIA,B737,1.22,Multi-day,2,2,10184,10131,False,ATL
50713,2024-06-30,2024-06-30 19:00,2024-06-30 21:42,DFW,OKC,B757,2.72,Turn,2,3,10307,10327,False,DFW
50714,2024-06-01,2024-06-01 05:00,2024-06-01 06:54,LAX,SAN,A320,1.91,Overnight,2,2,10436,10409,False,LAX
50715,2024-03-05,2024-03-05 09:45,2024-03-05 14:40,ATL,BNA,B737,4.92,Overnight,2,2,10201,10226,False,ATL
50716,2024-02-09,2024-02-09 11:30,2024-02-09 12:39,LAX,BUR,A320,1.15,Multi-day,2,2,10357,10426,False,LAX
50717,2024-02-28,2024-02-28 11:30,2024-02-28 13:15,LAX,SMF,B737,1.76,Red-eye,2,2,10398,10393,False,LAX
50718,2024-05-23,2024-05-23 13:00,2024-05-23 14:26,ATL,CHS,A321,1.44,Multi-day,2,3,10234,10194,False,ATL
50719,2024-01-05,2024-01-05 06:45,2024-01-05 09:39,DFW,OKC,A320,2.91,Turn,2,2,10277,10348,False,DFW
50720,2024-01-09,2024-01-09 10:45,2024-01-09 12:30,DFW,OKC,B737,1.75,Multi-day,2,2,10282,10317,False,DFW
50721,2024-04-15,2024-04-15 12:00,2024-04-15 15:43,LAX,PHX,B767,3.72,Overnight,2,4,10406,10382,False,LAX
50722,2024-01-08,2024-01-08 15:30,2024-01-08 16:32,LAX,SJC,B767,1.05,Multi-day,2,4,10357,10382,False,LAX
50723,2024-06-11,2024-06-11 06:30,2024-06-11 09:21,ORD,CLE,A320,2.85,Turn,2,2,10099,10040,False,ORD
50724,2024-06-22,2024-06-22 19:45,2024-06-23 00:18,LAX,SJC,A321,4.56,Multi-day,2,3,10429,10371,False,LAX
50725,2024-01-23,2024-01-23 08:45,2024-01-23 10:29,LAX,PHX,B737,1.75,Overnight,2,2,10396,10397,True,LAX
50726,2024-01-30,2024-01-30 22:30,2024-01-31 01:06,ATL,TPA,A320,2.61,Overnight,2,2,10219,10211,False,ATL
50727,2024-05-23,2024-05-23 11:15,2024-05-23 14:42,DFW,SAT,A320,3.45,Overnight,2,2,10307,10298,False,DFW
50728,2024-03-22,2024-03-22 19:15,2024-03-23 00:18,DFW,TUL,A320,5.05,Overnight,2,2,10319,10314,False,DFW
50729,2024-01-16,2024-01-16 14:45,2024-01-16 19:52,ORD,DTW,A321,5.13,Turn,2,3,10048,10060,False,ORD
50730,2024-01-23,2024-01-23 07:00,2024-01-23 12:00,LAX,PHX,A320,5.01,Turn,2,2,10417,10371,False,LAX
50731,2024-05-17,2024-05-17 09:45,2024-05-17 14:26,ORD,STL,A320,4.69,Turn,2,2,10099,10012,False,ORD
50732,2024-03-26,2024-03-26 15:45,2024-03-26 21:01,ORD,CLE,B757,5.27,Overnight,2,3,10029,10120,False,ORD
50733,2024-02-24,2024-02-24 15:00,2024-02-24 18:59,DFW,ABQ,B767,3.99,Overnight,2,4,10282,10330,False,DFW
50734,2024-06-21,2024-06-21 05:45,2024-06-21 08:25,JFK,DCA,B737,2.67,Turn,2,2,10477,10452,False,JFK
50735,2024-02-21,2024-02-21 05:30,2024-02-21 07:26,ATL,BNA,B767,1.94,Turn,2,4,10180,10155,False,ATL
50736,2024-04-15,2024-04-15 05:15,2024-04-15 09:44,ORD,CLE,B737,4.49,Overnight,2,2,10003,10082,False,ORD
50737,2024-06-11,2024-06-11 17:45,2024-06-11 19:08,ATL,BNA,B737,1.4,Multi-day,2,2,10143,10199,False,ATL
50738,2024-05-02,2024-05-02 07:30,2024-05-02 10:34,ORD,PIT,B737,3.08,Turn,2,2,10116,10044,False,ORD
50739,2024-05-12,2024-05-12 08:45,2024-05-12 14:05,ATL,MIA,A320,5.35,Overnight,2,2,10206,10152,False,ATL
50740,2024-03-30,2024-03-30 16:15,2024-03-30 19:11,DFW,AUS,A320,2.93,Multi-day,2,2,10262,10268,False,DFW
50741,2024-06-13,2024-06-13 22:45,2024-06-14 02:04,DFW,LBB,B757,3.32,Red-eye,2,3,10297,10290,False,DFW
50742,2024-01-05,2024-01-05 14:45,2024-01-05 16:37,ORD,MKE,B767,1.88,Multi-day,2,4,10007,10058,True,ORD
50743,2024-02-26,2024-02-26 17:45,2024-02-26 21:57,ORD,PIT,A320,4.22,Turn,2,2,10033,10021,False,ORD
50744,2024-05-24,2024-05-24 17:30,2024-05-24 22:49,ATL,MCO,A320,5.32,Overnight,2,2,10143,10176,False,ATL
50745,2024-01-09,2024-01-09 16:15,2024-01-09 20:27,JFK,BDL,B737,4.21,Turn,2,2,10486,10473,False,JFK
50746,2024-06-12,2024-06-12 14:30,2024-06-12 19:05,JFK,SYR,B767,4.59,Overnight,2,4,10496,10458,False,JFK
50747,2024-02-11,2024-02-11 20:15,2024-02-12 00:29,JFK,BDL,A321,4.25,Multi-day,2,3,10496,10472,False,JFK
50748,2024-06-02,2024-06-02 17:15,2024-06-02 20:54,ORD,STL,A320,3.66,Overnight,2,2,10014,10070,False,ORD
50749,2024-04-25,2024-04-25 16:30,2024-04-25 21:41,ORD,STL,B767,5.19,Overnight,2,4,10036,10020,False,ORD
50750,2024-02-11,2024-02-11 11:00,2024-02-11 14:00,ORD,CLE,B767,3.01,Turn,2,4,10014,10004,False,ORD
50751,2024-03-22,2024-03-22 22:30,2024-03-23 02:57,JFK,ALB,B757,4.46,Overnight,2,3,10487,10451,False,JFK
50752,2024-05-07,2024-05-07 06:45,2024-05-07 11:09,DFW,HOU,B757,4.4,Turn,2,3,10292,10328,False,DFW
50753,2024-03-08,2024-03-08 07:45,2024-03-08 09:51,ORD,IND,A320,2.11,Turn,2,2,10024,10063,False,ORD
50754,2024-01-08,2024-01-08 19:45,2024-01-09 00:57,ORD,CMH,B737,5.2,Overnight,2,2,10067,10022,False,ORD
50755,2024-05-03,2024-05-03 06:45,2024-05-03 11:23,ATL,CLT,B767,4.64,Multi-day,2,4,10249,10208,False,ATL
50756,2024-03-01,2024-03-01 08:30,2024-03-01 10:46,ORD,CLE,A321,2.27,Multi-day,2,3,10048,10123,False,ORD
50757,2024-01-15,2024-01-15 06:30,2024-01-15 08:01,JFK,DCA,A321,1.53,Turn,2,3,10444,10441,False,JFK
50758,2024-03-04,2024-03-04 05:00,2024-03-04 10:05,ATL,CLT,B737,5.09,Turn,2,2,10128,10211,False,ATL
50759,2024-01-10,2024-01-10 09:30,2024-01-10 13:11,ATL,TPA,A320,3.69,Overnight,2,2,10246,10188,False,ATL
50760,2024-01-26,2024-01-26 10:45,2024-01-26 13:59,ORD,PIT,A320,3.24,Turn,2,2,10034,10056,True,ORD
50761,2024-04-20,2024-04-20 13:15,2024-04-20 15:28,JFK,BDL,A321,2.22,Turn,2,3,10475,10500,False,JFK
50762,2024-02-07,2024-02-07 19:00,2024-02-07 22:33,JFK,PHL,B737,3.55,Overnight,2,2,10465,10458,False,JFK
50763,2024-01-13,2024-01-13 10:30,2024-01-13 14:17,ORD,IND,A320,3.79,Multi-day,2,2,10059,10063,False,ORD
50764,2024-02-17,2024-02-17 08:45,2024-02-17 12:37,ATL,BNA,B757,3.87,Overnight,2,3,10180,10135,False,ATL
50765,2024-04-15,2024-04-15 18:30,2024-04-15 23:31,JFK,BWI,A321,5.03,Turn,2,3,10475,10500,False,JFK
50766,2024-06-19,2024-06-19 07:30,2024-06-19 11:07,JFK,DCA,A320,3.63,Turn,2,2,10477,10482,False,JFK
50767,2024-03-16,2024-03-16 07:30,2024-03-16 09:54,DFW,ELP,B737,2.41,Overnight,2,2,10342,10338,False,DFW
50768,2024-03-11,2024-03-11 08:45,2024-03-11 12:53,JFK,BDL,B737,4.13,Red-eye,2,2,10463,10459,False,JFK
50769,2024-06-14,2024-06-14 08:45,2024-06-14 10:13,ATL,CLT,B737,1.48,Overnight,2,2,10230,10168,True,ATL
50770,2024-05-16,2024-05-16 20:15,2024-05-16 21:39,ATL,BNA,A320,1.41,Multi-day,2,2,10130,10165,False,ATL
50771,2024-06-16,2024-06-16 18:45,2024-06-16 21:46,LAX,PHX,B737,3.03,Overnight,2,2,10363,10386,False,LAX
50772,2024-05-10,2024-05-10 10:45,2024-05-10 12:10,ORD,STL,B737,1.42,Overnight,2,2,10033,10080,False,ORD
50773,2024-03-01,2024-03-01 07:15,2024-03-01 12:13,LAX,SJC,A321,4.98,Turn,2,3,10391,10430,False,LAX
50774,2024-05-06,2024-05-06 20:45,2024-05-07 00:56,DFW,LBB,B757,4.19,Overnight,2,3,10342,10315,False,DFW
50775,2024-03-11,2024-03-11 06:15,2024-03-11 07:33,LAX,PHX,B757,1.3,Overnight,2,3,10411,10364,False,LAX
50776,2024-05-10,2024-05-10 15:15,2024-05-10 20:27,DFW,HOU,B737,5.21,Red-eye,2,2,10251,10273,False,DFW
50777,2024-03-23,2024-03-23 18:45,2024-03-23 20:07,JFK,SYR,B737,1.37,Turn,2,2,10446,10481,False,JFK
50778,2024-04-07,2024-04-07 06:45,2024-04-07 08:39,ATL,MIA,A320,1.91,Turn,2,2,10136,10163,False,ATL
50779,2024-01-14,2024-01-14 12:45,2024-01-14 15:02,ATL,MSY,A321,2.3,Overnight,2,3,10195,10178,False,ATL
50780,2024-02-05,2024-02-05 10:45,2024-02-05 14:38,LAX,SAN,A321,3.89,Overnight,2,3,10357,10369,False,LAX
50781,2024-01-30,2024-01-30 17:00,2024-01-30 22:29,LAX,SAN,B737,5.49,Overnight,2,2,10416,10421,False,LAX
50782,2024-02-07,2024-02-07 16:45,2024-02-07 18:59,ORD,PIT,B767,2.24,Red-eye,2,4,10079,10097,False,ORD
50783,2024-06-07,2024-06-07 15:45,2024-06-07 19:52,DFW,TUL,B737,4.12,Multi-day,2,2,10320,10258,False,DFW
50784,2024-05-25,2024-05-25 09:00,2024-05-25 10:00,LAX,ONT,B737,1.01,Red-eye,2,2,10412,10360,False,LAX
50785,2024-03-01,2024-03-01 19:45,2024-03-01 21:05,DFW,HOU,B737,1.34,Multi-day,2,2,10255,10326,False,DFW
50786,2024-01-22,2024-01-22 11:15,2024-01-22 14:25,LAX,SMF,B737,3.18,Overnight,2,2,10400,10420,True,LAX
50787,2024-05-28,2024-05-28 12:30,2024-05-28 16:32,LAX,PHX,A321,4.05,Turn,2,3,10428,10368,False,LAX
50788,2024-01-14,2024-01-14 16:00,2024-01-14 17:02,LAX,SMF,A321,1.04,Red-eye,2,3,10400,10364,False,LAX
50789,2024-03-19,2024-03-19 10:30,2024-03-19 12:12,DFW,LBB,B737,1.7,Turn,2,2,10319,10268,False,DFW
50790,2024-06-26,2024-06-26 13:30,2024-06-26 17:38,DFW,LBB,B737,4.14,Turn,2,2,10301,10274,False,DFW
50791,2024-04-13,2024-04-13 18:45,2024-04-13 21:57,ORD,IND,A321,3.21,Overnight,2,3,10116,10125,False,ORD
50792,2024-03-19,2024-03-19 14:15,2024-03-19 18:03,ATL,TPA,B757,3.8,Overnight,2,3,10192,10160,False,ATL
50793,2024-06-04,2024-06-04 12:45,2024-06-04 16:15,DFW,SAT,B737,3.52,Multi-day,2,2,10275,10314,False,DFW
50794,2024-04-13,2024-04-13 11:30,2024-04-13 13:13,ATL,TPA,B737,1.72,Turn,2,2,10205,10194,False,ATL
50795,2024-02-28,2024-02-28 09:45,2024-02-28 11:09,ATL,BNA,B737,1.4,Red-eye,2,2,10129,10216,False,ATL
50796,2024-02-10,2024-02-10 11:15,2024-02-10 15:34,ATL,MIA,B737,4.33,Multi-day,2,2,10154,10165,False,ATL
50797,2024-06-29,2024-06-29 06:45,2024-06-29 07:55,JFK,BWI,A321,1.17,Turn,2,3,10477,10464,False,JFK
50798,2024-06-26,2024-06-26 18:00,2024-06-26 21:19,ATL,CLT,B737,3.32,Turn,2,2,10203,10225,False,ATL
50799,2024-04-05,2024-04-05 20:30,2024-04-06 00:08,LAX,PHX,B737,3.65,Overnight,2,2,10396,10402,False,LAX
50800,2024-03-03,2024-03-03 11:45,2024-03-03 16:01,ORD,CLE,B737,4.28,Multi-day,2,2,10024,10027,False,ORD
50801,2024-06-17,2024-06-17 19:15,2024-06-17 21:30,DFW,HOU,A320,2.26,Red-eye,2,2,10275,10303,False,DFW
50802,2024-06-17,2024-06-17 15:30,2024-06-17 19:50,ORD,MSP,A320,4.35,Multi-day,2,2,10007,10113,False,ORD
50803,2024-01-07,2024-01-07 06:45,2024-01-07 09:06,JFK,PHL,A321,2.37,Turn,2,3,10442,10452,False,JFK
50804,2024-03-15,2024-03-15 17:45,2024-03-15 20:44,LAX,LAS,B787,2.99,Turn,2,4,10391,10408,False,LAX
50805,2024-05-06,2024-05-06 19:45,2024-05-06 22:37,ORD,CMH,B737,2.88,Overnight,2,2,10059,10061,False,ORD
50806,2024-03-23,2024-03-23 09:30,2024-03-23 12:11,ATL,MIA,A321,2.69,Overnight,2,3,10235,10188,False,ATL
50807,2024-02-02,2024-02-02 10:30,2024-02-02 11:52,ATL,MCO,A320,1.38,Turn,2,2,10195,10151,False,ATL
50808,2024-05-25,2024-05-25 09:15,2024-05-25 11:00,LAX,BUR,B757,1.76,Multi-day,2,3,10412,10413,False,LAX
50809,2024-01-13,2024-01-13 06:45,2024-01-13 10:07,JFK,BDL,A320,3.38,Overnight,2,2,10491,10472,False,JFK
50810,2024-01-19,2024-01-19 14:45,2024-01-19 17:31,LAX,PHX,A321,2.77,Turn,2,3,10432,10365,False,LAX
50811,2024-04-10,2024-04-10 10:00,2024-04-10 11:32,ORD,MKE,B757,1.55,Turn,2,3,10007,10057,False,ORD
50812,2024-05-26,2024-05-26 17:45,2024-05-26 18:48,DFW,HOU,A320,1.05,Turn,2,2,10277,10299,False,DFW
50813,2024-01-11,2024-01-11 14:15,2024-01-11 15:49,DFW,ELP,B737,1.58,Overnight,2,2,10259,10288,False,DFW
50814,2024-05-06,2024-05-06 09:15,2024-05-06 10:38,ATL,BNA,B737,1.38,Turn,2,2,10159,10169,False,ATL
50815,2024-03-21,2024-03-21 05:45,2024-03-21 09:47,DFW,TUL,B757,4.04,Turn,2,3,10292,10290,False,DFW
50816,2024-02-26,2024-02-26 18:30,2024-02-26 23:27,ATL,MSY,B757,4.95,Multi-day,2,3,10128,10127,False,ATL
50817,2024-05-06,2024-05-06 21:45,2024-05-07 02:53,LAX,SFO,A320,5.15,Turn,2,2,10411,10360,False,LAX
50818,2024-03-31,2024-03-31 09:45,2024-03-31 13:51,JFK,BDL,B737,4.1,Red-eye,2,2,10487,10454,False,JFK
50819,2024-05-13,2024-05-13 15:45,2024-05-13 18:39,JFK,BWI,A321,2.92,Overnight,2,3,10461,10472,False,JFK
50820,2024-01-18,2024-01-18 09:15,2024-01-18 10:56,LAX,SAN,A320,1.69,Multi-day,2,2,10383,10360,False,LAX
50821,2024-04-14,2024-04-14 22:00,2024-04-15 00:16,ATL,TPA,B737,2.27,Overnight,2,2,10204,10216,True,ATL
50822,2024-06-26,2024-06-26 05:45,2024-06-26 10:19,JFK,PHL,B757,4.58,Overnight,2,3,10450,10472,False,JFK
50823,2024-01-11,2024-01-11 06:15,2024-01-11 08:42,LAX,SFO,A320,2.46,Turn,2,2,10396,10374,False,LAX
50824,2024-03-18,2024-03-18 08:00,2024-03-18 09:01,DFW,TUL,B737,1.02,Turn,2,2,10319,10285,False,DFW
50825,2024-02-19,2024-02-19 15:30,2024-02-19 17:59,DFW,OKC,B757,2.49,Turn,2,3,10275,10286,False,DFW
50826,2024-01-23,2024-01-23 21:45,2024-01-24 00:15,ATL,BNA,A320,2.5,Turn,2,2,10201,10194,True,ATL
50827,2024-02-01,2024-02-01 11:15,2024-02-01 12:39,ATL,CHS,B737,1.41,Multi-day,2,2,10136,10147,False,ATL
50828,2024-05-02,2024-05-02 18:15,2024-05-02 19:54,LAX,BUR,B767,1.65,Turn,2,4,10361,10382,False,LAX
50829,2024-02-02,2024-02-02 09:45,2024-02-02 12:44,LAX,SAN,B757,2.99,Red-eye,2,3,10396,10393,False,LAX
50830,2024-02-08,2024-02-08 11:00,2024-02-08 15:14,LAX,BUR,A321,4.24,Overnight,2,3,10361,10362,False,LAX
50831,2024-05-16,2024-05-16 07:15,2024-05-16 11:24,ATL,TPA,A320,4.16,Turn,2,2,10238,10183,False,ATL
50832,2024-01-09,2024-01-09 19:30,2024-01-09 20:57,LAX,SMF,B757,1.45,Turn,2,3,10436,10368,False,LAX
50833,2024-05-17,2024-05-17 16:15,2024-05-17 20:31,LAX,SFO,A320,4.27,Overnight,2,2,10394,10422,False,LAX
50834,2024-04-13,2024-04-13 13:15,2024-04-13 17:01,ATL,MSY,B737,3.78,Turn,2,2,10240,10211,False,ATL
50835,2024-02-12,2024-02-12 20:45,2024-02-12 22:55,ORD,STL,B757,2.18,Turn,2,3,10001,10094,False,ORD
50836,2024-02-22,2024-02-22 19:00,2024-02-22 23:35,ATL,TPA,B757,4.59,Multi-day,2,3,10201,10147,False,ATL
50837,2024-03-11,2024-03-11 07:30,2024-03-11 11:50,ORD,MKE,B737,4.35,Multi-day,2,2,10090,10073,False,ORD
50838,2024-03-31,2024-03-31 13:30,2024-03-31 17:24,LAX,LAS,B757,3.92,Multi-day,2,3,10396,10388,False,LAX
50839,2024-03-30,2024-03-30 09:15,2024-03-30 11:40,LAX,SJC,A320,2.42,Red-eye,2,2,10353,10397,False,LAX
50840,2024-02-26,2024-02-26 05:30,2024-02-26 07:22,ORD,CLE,B787,1.87,Turn,2,4,10024,10062,True,ORD
50841,2024-06-18,2024-06-18 12:45,2024-06-18 15:54,DFW,LBB,B757,3.16,Turn,2,3,10297,10285,False,DFW
50842,2024-04-15,2024-04-15 18:15,2024-04-15 23:27,ATL,MSY,B767,5.21,Turn,2,4,10154,10135,False,ATL
50843,2024-06-27,2024-06-27 17:30,2024-06-27 19:31,ORD,CLE,B737,2.02,Turn,2,2,10052,10085,False,ORD
50844,2024-04-23,2024-04-23 10:45,2024-04-23 12:32,ORD,CLE,B737,1.79,Multi-day,2,2,10035,10092,False,ORD
50845,2024-05-30,2024-05-30 10:15,2024-05-30 11:15,DFW,LBB,B757,1.01,Turn,2,3,10302,10315,False,DFW
50846,2024-03-10,2024-03-10 06:30,2024-03-10 11:20,DFW,OKC,B737,4.84,Red-eye,2,2,10313,10258,False,DFW
50847,2024-06-14,2024-06-14 05:00,2024-06-14 06:11,DFW,ABQ,A320,1.19,Multi-day,2,2,10262,10296,True,DFW
50848,2024-05-31,2024-05-31 10:00,2024-05-31 14:52,ORD,IND,B737,4.87,Red-eye,2,2,10084,10040,False,ORD
50849,2024-06-13,2024-06-13 16:45,2024-06-13 20:23,ATL,MIA,B737,3.65,Turn,2,2,10192,10156,False,ATL
50850,2024-03-01,2024-03-01 07:00,2024-03-01 12:05,ORD,CMH,B767,5.1,Overnight,2,4,10014,10058,False,ORD
50851,2024-06-23,2024-06-23 07:15,2024-06-23 09:06,DFW,LBB,A321,1.85,Turn,2,3,10310,10265,False,DFW
50852,2024-03-03,2024-03-03 19:45,2024-03-03 21:26,LAX,SFO,A320,1.69,Overnight,2,2,10438,10440,False,LAX
50853,2024-03-24,2024-03-24 10:00,2024-03-24 14:30,ATL,MCO,B737,4.51,Multi-day,2,2,10159,10213,False,ATL
50854,2024-05-09,2024-05-09 05:30,2024-05-09 07:39,DFW,LBB,B757,2.15,Turn,2,3,10320,10315,False,DFW
50855,2024-04-05,2024-04-05 17:45,2024-04-05 22:46,JFK,PHL,B767,5.02,Overnight,2,4,10486,10474,False,JFK
50856,2024-01-25,2024-01-25 21:15,2024-01-26 02:11,LAX,SAN,B737,4.93,Overnight,2,2,10383,10421,False,LAX
50857,2024-03-04,2024-03-04 12:45,2024-03-04 17:47,ORD,CMH,B767,5.04,Turn,2,4,10034,10117,False,ORD
50858,2024-01-19,2024-01-19 09:30,2024-01-19 14:14,JFK,DCA,B737,4.74,Overnight,2,2,10462,10464,False,JFK
50859,2024-02-03,2024-02-03 16:30,2024-02-03 20:16,ATL,BNA,B757,3.78,Red-eye,2,3,10222,10137,False,ATL
50860,2024-05-04,2024-05-04 11:00,2024-05-04 15:12,LAX,LAS,B757,4.21,Multi-day,2,3,10428,10362,False,LAX
50861,2024-04-16,2024-04-16 14:45,2024-04-16 17:26,ATL,BNA,A320,2.69,Turn,2,2,10230,10175,False,ATL
50862,2024-06-16,2024-06-16 14:30,2024-06-16 19:40,LAX,SJC,B767,5.18,Red-eye,2,4,10372,10386,False,LAX
50863,2024-01-24,2024-01-24 07:45,2024-01-24 08:52,ORD,PIT,A321,1.12,Turn,2,3,10076,10020,False,ORD
50864,2024-04-27,2024-04-27 16:15,2024-04-27 20:13,JFK,BOS,A321,3.97,Red-eye,2,3,10457,10459,False,JFK
50865,2024-03-29,2024-03-29 07:30,2024-03-29 12:08,ATL,MIA,B767,4.64,Overnight,2,4,10232,10144,False,ATL
50866,2024-06-25,2024-06-25 07:45,2024-06-25 11:52,ORD,IND,A320,4.13,Turn,2,2,10079,10109,False,ORD
50867,2024-03-28,2024-03-28 07:45,2024-03-28 11:12,JFK,BOS,B737,3.46,Turn,2,2,10498,10452,False,JFK
50868,2024-03-28,2024-03-28 08:00,2024-03-28 09:07,LAX,LAS,B767,1.12,Turn,2,4,10436,10405,False,LAX
50869,2024-01-15,2024-01-15 10:00,2024-01-15 14:23,ATL,RDU,A320,4.4,Turn,2,2,10192,10198,False,ATL
50870,2024-05-24,2024-05-24 15:00,2024-05-24 16:20,JFK,SYR,A321,1.35,Overnight,2,3,10484,10485,False,JFK
50871,2024-03-30,2024-03-30 06:00,2024-03-30 08:15,ATL,MIA,B757,2.26,Turn,2,3,10129,10160,False,ATL
50872,2024-05-23,2024-05-23 13:15,2024-05-23 17:56,ORD,PIT,B737,4.69,Turn,2,2,10111,10026,False,ORD
50873,2024-03-01,2024-03-01 18:45,2024-03-01 20:28,JFK,DCA,B737,1.72,Turn,2,2,10461,10472,False,JFK
50874,2024-03-08,2024-03-08 11:30,2024-03-08 13:00,ORD,DTW,A320,1.5,Overnight,2,2,10116,10004,True,ORD
50875,2024-05-24,2024-05-24 06:00,2024-05-24 09:17,LAX,ONT,A320,3.29,Turn,2,2,10404,10378,False,LAX
50876,2024-02-01,2024-02-01 09:30,2024-02-01 11:16,ATL,MCO,A320,1.77,Turn,2,2,10195,10132,False,ATL
50877,2024-05-09,2024-05-09 08:30,2024-05-09 13:32,ATL,MCO,A320,5.05,Turn,2,2,10219,10196,False,ATL
50878,2024-03-26,2024-03-26 07:15,2024-03-26 11:41,ORD,STL,B757,4.45,Overnight,2,3,10048,10114,False,ORD
50879,2024-05-04,2024-05-04 20:30,2024-05-05 01:47,DFW,SAT,A320,5.28,Overnight,2,2,10307,10265,False,DFW
50880,2024-02-09,2024-02-09 08:45,2024-02-09 11:06,ATL,MCO,B787,2.36,Turn,2,4,10237,10247,False,ATL
50881,2024-05-27,2024-05-27 18:00,2024-05-27 21:59,ORD,STL,B757,4.0,Multi-day,2,3,10067,10054,False,ORD
50882,2024-04-03,2024-04-03 07:30,2024-04-03 09:28,LAX,ONT,A320,1.97,Multi-day,2,2,10428,10405,True,LAX
50883,2024-01-09,2024-01-09 13:30,2024-01-09 17:31,LAX,BUR,A321,4.03,Overnight,2,3,10396,10408,True,LAX
50884,2024-06-18,2024-06-18 16:45,2024-06-18 20:24,ATL,MIA,A320,3.66,Multi-day,2,2,10203,10155,False,ATL
50885,2024-03-10,2024-03-10 09:30,2024-03-10 14:29,DFW,AUS,B737,4.99,Turn,2,2,10302,10325,False,DFW
